chapter_number,set_letter,chapter_title,question_number,question_malay,question_english,option_a_malay,option_a_english,option_b_malay,option_b_english,option_c_malay,option_c_english,option_d_malay,option_d_english,correct_answer,explanation
3,B,Bab 3: Pengangkutan (Transportation) - Kuiz Set B,4,Amfibia mempunyai jantung dengan tiga ruang (dua atrium dan satu ventrikel). Apakah kelemahan fisiologi utama bagi struktur jantung sebegini berbanding mamalia?,Amphibians have a three-chambered heart (two atria and one ventricle). What is the main physiological disadvantage of this heart structure compared to mammals?,Darah mengalir pada tekanan yang sangat rendah dalam aorta.,Blood flows at very low pressure in the aorta.,Darah beroksigen dan darah terdeoksigen bercampur sedikit di dalam ventrikel tunggal.,Oxygenated and deoxygenated blood mix slightly in the atrioventricular chamber.,Atrium kanan tidak menerima darah daripada sistemik badan.,The right atrium does not receive blood from the systemic body.,Jantung tidak mampu mengecut secara automatik tanpa isyarat otak.,The heart cannot contract automatically without a brain signal.,B,"Di dalam ventrikel tunggal jantung amfibia, darah beroksigen yang kembali dari peparu/kulit (menerusi atrium kiri) bercampur sedikit dengan darah terdeoksigen yang kembali dari tisu badan (menerusi atrium kanan). Campuran darah ini mengurangkan kecekapan penghantaran oksigen ke sel-sel badan berbanding mamalia yang mempunyai septum lengkap bagi memisahkan sepenuhnya kedua-dua jenis darah."
3,B,Bab 3: Pengangkutan (Transportation) - Kuiz Set B,5,Dinding otot ventrikel kiri jantung manusia adalah jauh lebih tebal daripada dinding otot ventrikel kanan. Apakah kepentingan fungsi ciri anatomi ini?,The muscular wall of the left ventricle of the human heart is much thicker than that of the right ventricle. What is the functional significance of this anatomical feature?,Untuk membolehkan baki darah terdeoksigen ditapis sebelum ke aorta.,To allow deoxygenated blood to be filtered before reaching the aorta.,Untuk menahan tekanan darah tinggi yang kembali dari vena pulmonari.,To prevent high blood pressure from the pulmonary veins from returning.,Untuk menghasilkan daya kecutan yang cukup kuat bagi mengepam darah ke seluruh badan.,To generate sufficient systolic pressure to pump blood throughout the body.,Untuk melambatkan penutupan injap bikuspid semasa sistolik berlaku.,To delay the closure of the mitral valve during systole.,C,"Ventrikel kanan hanya mengepam darah ke peparu (jarak dekat, rintangan rendah) melalui arteri pulmonari, manakala ventrikel kiri perlu mengepam darah beroksigen keluar menerusi aorta ke seluruh sistemik badan (jarak jauh, rintangan tinggi). Oleh itu, ventrikel kiri memerlukan miokardium yang lebih tebal untuk menjana tekanan hidrostatik tinggi bagi mengatasi rintangan sistemik."
3,B,Bab 3: Pengangkutan (Transportation) - Kuiz Set B,6,"Antara laluan berikut, yang manakah menunjukkan aliran darah terdeoksigen yang betul di dalam jantung manusia?",Which of the following pathways shows the correct flow of deoxygenated blood within the human heart?,Vena pulmonari $\rightarrow$ Atrium kiri $\rightarrow$ Injap bikuspid $\rightarrow$ Ventrikel kiri,Pulmonary vein $\rightarrow$ Left atrium $\rightarrow$ Left mitral valve $\rightarrow$ Left ventricle,Vena kava $\rightarrow$ Atrium kanan $\rightarrow$ Injap trikuspid $\rightarrow$ Ventrikel kanan,Superior vena cava $\rightarrow$ Right atrium $\rightarrow$ Right tricuspid valve $\rightarrow$ Right ventricle,Aorta $\rightarrow$ Atrium kanan $\rightarrow$ Injap sabit $\rightarrow$ Ventrikel kanan,Aorta $\rightarrow$ Right atrium $\rightarrow$ Right atrioventricular valve (or tricuspid valve) $\rightarrow$ Right ventricle,Vena kava $\rightarrow$ Atrium kiri $\rightarrow$ Injap trikuspid $\rightarrow$ Ventrikel kanan,Superior vena cava $\rightarrow$ Left atrium $\rightarrow$ Left tricuspid valve $\rightarrow$ Right ventricle,B,"Darah terdeoksigen dari seluruh tisu badan mengalir melalui vena kava superior dan inferior ke dalam atrium kanan. Apabila atrium kanan mengecut, darah ditolak merentasi injap trikuspid masuk ke dalam ventrikel kanan. Dari situ, darah dipam merentasi injap sabit ke dalam arteri pulmonari menuju ke peparu untuk menjalani pengoksigenan."
3,B,Bab 3: Pengangkutan (Transportation) - Kuiz Set B,7,Apakah fungsi utama injap bikuspid dan injap trikuspid di dalam jantung?,What is the primary function of the bicuspid and tricuspid valves in the heart?,Menghalang darah beroksigen daripada bercampur dengan darah terdeoksigen di kawasan septum.,Preventing oxygenated blood from mixing with deoxygenated blood in the septum area.,Mengawal isi padu stroke volume yang keluar dari ventrikel ke dalam arteri pulmonari.,Controlling the volume of stroke that exits from the ventricle into the pulmonary artery.,Memastikan darah mengalir dalam satu arah sahaja dari atrium ke ventrikel dan menghalang aliran balik semasa ventrikel mengecut.,Ensuring blood flows in only one direction from the atrium to the ventricle and preventing backward flow during ventricular contraction.,Memisahkan aliran darah arteri koronari daripada darah pengalir utama.,Separating the coronary artery blood flow from the main blood flow.,C,"Injap atrioventrikel (bikuspid di sebelah kiri, trikuspid di sebelah kanan) berfungsi memastikan aliran darah sehala dari atrium ke ventrikel. Semasa sistol ventrikel (ventrikel mengecut untuk memompa darah ke aorta/arteri pulmonari), injap-injap ini akan tertutup rapat secara automatik untuk menghalang darah daripada melonjak patah balik ke dalam atrium."
3,B,Bab 3: Pengangkutan (Transportation) - Kuiz Set B,8,"Seorang pelajar mendapati salur darah $X$ mempunyai ciri-ciri berikut:
- Dinding yang nipis tetapi berotot dan elastik
- Mempunyai lumen yang besar
- Mempunyai injap di sepanjang salurnya
Apakah salur darah $X$ dan jenis darah yang lazimnya dibawa oleh salur darah ini?","A student observed that blood vessel $X$ has the following characteristics:
- Thin but muscular and elastic walls
- Has a large lumen
- Contains valves along its vessel
What is blood vessel $X$ and the type of blood it typically carries?",Arteri; darah beroksigen,Artery; oxygenated blood,Vena; darah terdeoksigen,Vein; deoxygenated blood,Kapilari; darah beroksigen,Capillary; oxygenated blood,Arteri pulmonari; darah terdeoksigen,Pulmonary artery; deoxygenated blood,B,"Salur darah yang mempunyai dinding nipis, lumen besar, dan injap di sepanjang laluannya ialah vena. Injap ini diperlukan kerana tekanan darah dalam vena adalah sangat rendah, dan pergerakan darah kembali ke jantung bergantung pada pengecutan otot rangka di sekeliling vena. Injap menghalang darah daripada mengalir balik ke bawah akibat tarikan graviti. Majoriti vena membawa darah terdeoksigen, kecuali vena pulmonari."
3,B,Bab 3: Pengangkutan (Transportation) - Kuiz Set B,9,"Mengapakah kapilari darah tidak mempunyai sebarang otot bersegmen atau injap, dan hanya terbina daripada satu lapisan sel (endotelium)?","Why do blood capillaries lack any segmented muscle or valves, and are constructed of only a single layer of cells (endothelium)?",Untuk membolehkan kapilari mengecut dengan pantas bagi memacu darah ke vena.,To allow capillaries to function properly to promote blood flow to veins.,Untuk menahan tekanan tinggi darah yang dipam langsung dari aorta.,To prevent high blood pressure from being pumped directly from the aorta.,Untuk merendahkan rintangan geseran bagi meningkatkan kelajuan aliran sel darah merah.,To reduce frictional resistance to increase the velocity of red blood cell flow.,"Untuk menyediakan jarak resapan yang paling minimum bagi memudahkan pertukaran gas, nutrien, dan bahan kumuh antara darah dengan sel tubuh.","To provide the minimum diffusion distance to facilitate the exchange of gases, nutrients, and waste between blood and body cells.",D,"Kapilari darah merupakan tapak berlakunya pertukaran bahan kimia antara sistem peredaran darah dengan sel-sel tisu. Dindingnya yang sangat nipis (setebal satu sel sahaja) membolehkan resapan oksigen, glukosa, asid amino, dan hormon keluar ke cecair interstisial, manakala karbon dioksida dan urea meresap masuk dengan cekap."
3,B,Bab 3: Pengangkutan (Transportation) - Kuiz Set B,10,"Rajah berikut menunjukkan sebahagian daripada litar peredaran darah manusia:
$$\text{Ventrikel Kanan} \rightarrow \text{Arteri Pulmonari} \rightarrow \text{Peparu} \rightarrow \text{Vena Pulmonari} \rightarrow \text{Atrium Kiri}$$
Apakah nama khusus bagi litar peredaran ini?",What is the specific name of this circulatory circuit?,Peredaran Sistemik,Systemic Circulation,Peredaran Portal Hepatik,Hepatic Portal Circulation,Peredaran Pulmonari,Pulmonary Circulation,Peredaran Koronari,Coronary Circulation,C,"Peredaran darah manusia adalah peredaran ganda dua (*double circulation*), yang terdiri daripada peredaran pulmonari dan peredaran sistemik. Peredaran pulmonari ialah aliran darah terdeoksigen yang keluar dari ventrikel kanan ke peparu untuk melepaskan $CO_2$ dan mengikat $O_2$, lalu kembali sebagai darah beroksigen ke atrium kiri melalui vena pulmonari."
3,B,Bab 3: Pengangkutan (Transportation) - Kuiz Set B,11,"Semasa mengukur tekanan darah menggunakan sfigmomanometer, bacaan menunjukkan ""120/80 mm Hg"". Apakah yang diwakili oleh nilai 80 mm Hg tersebut?","When measuring blood pressure using a sphygmomanometer, the reading shows ""120/80 mmHg"". What does the value of 80 mmHg represent?","Tekanan sistolik, iaitu tekanan ketika otot ventrikel jantung mengecut.","Systolic pressure, which is the pressure when the heart ventricle contracts.","Tekanan diastolik, iaitu tekanan ketika otot ventrikel jantung mengendur.","Diastolic pressure, which is the pressure when the heart ventricle relaxes.",Tekanan hidrostatik arteri pulmonari semasa penutupan injap trikuspid.,Pulmonary arterial hydrostatic pressure during tricuspid valve closure.,Kadar denyutan nadi purata seminit semasa rehat.,Average heart rate per minute during rest.,B,"Bacaan tekanan darah terdiri daripada tekanan sistolik (nombor atas - contohnya 120 mm Hg) yang berlaku apabila ventrikel mengecut untuk mengepam darah ke arteri, dan tekanan diastolik (nombor bawah - contohnya 80 mm Hg) yang berlaku apabila ventrikel mengendur dan diisi semula dengan darah dari atrium sebelum pengecutan seterusnya."
3,B,Bab 3: Pengangkutan (Transportation) - Kuiz Set B,12,"Antara individu berikut, yang manakah dijangka mempunyai kadar denyutan nadi rehat yang paling rendah?",Which of the following individuals is expected to have the lowest resting pulse rate?,Seorang wanita hamil berumur 28 tahun.,A 28-year-old pregnant woman.,Seorang bayi baru lahir berumur 2 bulan.,A newborn baby aged 2 months.,Seorang atlet marathon lelaki berumur 25 tahun yang aktif berlatih.,A 25-year-old male marathon athlete who is actively training.,Seorang lelaki berumur 65 tahun yang menghidap hipertensi kronik.,A 65-year-old man with chronic hypertension.,C,"Atlet yang terlatih mempunyai otot jantung (miokardium) yang sangat kuat dan tebal, membolehkan isi padu strok (*stroke volume*) mereka menjadi besar. Ini bermakna jantung mereka boleh mengepam lebih banyak darah dalam satu denyutan tunggal, memenuhi keperluan oksigen badan dengan kadar denyutan nadi rehat yang lebih rendah (bradikardia fisiologi atlet, sering di bawah 60 bpm)."
3,B,Bab 3: Pengangkutan (Transportation) - Kuiz Set B,13,"Apabila sampel darah manusia diasingkan menggunakan kaedah emparan (centrifugation), ia terpisah kepada dua bahagian utama. Apakah komponen yang membentuk bahagian cecair kuning atas (55% daripada isi padu darah)?","When a human blood sample is separated using centrifugation, it splits into two main parts. What component makes up the upper yellow liquid portion (55% of the total blood volume)?",Sel darah merah,Erythrocytes,Platlet dan sel darah putih,Buffy coat,Plasma darah,Blood plasma,Hemoglobin terlarut,Dissolved hemoglobin,C,"Darah terdiri daripada ampaian sel di dalam bendalir. Apabila dienapkan secara emparan, sel darah merah yang padat mendap di bawah (45%), sel darah putih dan platlet membentuk lapisan nipis tengah (*buffy coat* <1%), manakah cecair kuning lut sinar di atas ialah plasma darah (55%) yang mengandungi 90% air dan 10% bahan terlarut seperti nutrien, gas respirasi, protein plasma, enzim, hormon, dan bahan kumuh."
3,B,Bab 3: Pengangkutan (Transportation) - Kuiz Set B,14,"Antara komponen sel darah berikut, yang manakah tidak mempunyai nukleus pada peringkat matang, berbentuk dwicekung, dan mempunyai jangka hayat sekitar 120 hari sahaja?","Which of the following blood cell components lacks a nucleus at maturity, is biconcave-shaped, and has a lifespan of only about 120 days?",Leukosit,White blood cell,Eritrosit,Red blood cell,Platlet,Platelet,Sel stem hematopoietik,Hematopoietic stem cell,B,Sel darah merah (eritrosit) tidak mempunyai nukleus apabila matang bagi membolehkan lebih banyak ruang untuk memuatkan molekul hemoglobin (pigmen pembawa oksigen). Bentuk dwicekung (*biconcave*) meningkatkan nisbah luas permukaan terhadap isi padu untuk resapan gas yang lebih pantas. Eritrosit dihasilkan di sumsum tulang dan dimusnahkan di limpa atau hati selepas ~120 hari.
3,B,Bab 3: Pengangkutan (Transportation) - Kuiz Set B,15,"Seorang pesakit mengalami luka yang besar pada lengannya, tetapi darahnya didapati sukar membeku dan pendarahan berterusan berlaku dalam tempoh yang sangat lama. Kecacatan pada komponen darah yang manakah dikaitkan dengan masalah ini?","A patient has a large cut on his arm, but his blood is found to have difficulty clotting, resulting in prolonged bleeding. A defect in which blood component is associated with this issue?",Sel darah putih,Leukocytes,Sel darah merah,Erythrocytes,Platlet,Platelets,Albumin plasma,Plasma albumin,C,"Platlet (*platelets* atau trombosit) ialah serpihan sel mikro tanpa nukleus yang memainkan peranan kritikal dalam proses hemostasis (pembekuan darah). Apabila salur darah tercedera, platlet akan berkumpul di kawasan luka untuk membentuk palam platlet awal dan membebaskan faktor pembekuan bagi menukarkan fibrinogen larut kepada gentian fibrin tidak larut bagi memerangkap sel darah merah, menutup luka, dan menghentikan pendarahan."
